year,importer,exporter,dist,gdp_importer,gdp_exporter
2019,BIH,AUS,15842,202013238,1391952510
2019,BIH,AUT,508,202013238,445011872.7
2019,BIH,AZE,2620,202013238,481742359
2019,BIH,BDI,5346,202013238,258126826
2019,BIH,BEL,1310,202013238,535376258
2019,BIH,BEN,4429,202013238,14391686.63
2019,BIH,BFA,3976,202013238,16178162.03
2019,BIH,BGD,6814,202013238,351238438.5
2019,BIH,BGR,423,202013238,689154164
2019,BIH,BHR,3497,202013238,38653318.09
2019,BIH,BHS,8555,202013238,13192800
2019,BIH,BLR,1304,202013238,644096479
2019,BIH,BLZ,10005,202013238,194525036
2019,BIH,BMU,7100,202013238,7423465
2019,BIH,BOL,10990,202013238,40895322.85
2019,BIH,BRA,9973,202013238,1873288159
2019,BIH,BRB,8051,202013238,5304164.323
2019,BIH,BRN,10160,202013238,13469422.96
2019,BIH,BTN,6500,202013238,2535657.069
2019,BIH,BWA,7624,202013238,16695925.03
2019,BIH,CAF,4375,202013238,2221301.401
2019,BIH,CAN,7349,202013238,1742015045
2019,BIH,CHE,861,202013238,731767398
2019,BIH,CHL,12418,202013238,278584733
2019,BIH,CHN,8618,202013238,14279937501
2019,BIH,CIV,4796,202013238,58539424.93
2019,BIH,CMR,4480,202013238,39670977.33
2019,BIH,COD,5344,202013238,51775830.73
2019,BIH,COG,5338,202013238,12750338.74
2019,BIH,COL,9854,202013238,323109543.3
2019,BIH,COM,6649,202013238,1195019.559
2019,BIH,CPV,5091,202013238,1981845.741
2019,BIH,CRI,10232,202013238,64417670.08
2019,BIH,CUB,9074,202013238,103428000
2019,BIH,CUW,8872,202013238,2995185.487
2019,BIH,CYM,9296,202013238,5943589.096
2019,BIH,CYP,1607,202013238,25758357.78
2019,BIH,CZE,755,202013238,252498032
2019,BIH,DEU,1032,202013238,3888326789
2019,BIH,DJI,4295,202013238,3088853.639
2019,BIH,DMA,8031,202013238,611537.037
2019,BIH,DNK,1379,202013238,347561349
2019,BIH,DOM,8472,202013238,88941299.73
2019,BIH,DZA,1518,202013238,171767403.7
2019,BIH,ECU,10840,202013238,108108009
2019,BIH,EGY,1910,202013238,303080865.6
2019,BIH,ESP,1857,202013238,1393046093
2019,BIH,EST,1788,202013238,31045591.75
2019,BIH,ETH,4335,202013238,95912590.63
2019,BIH,FIN,1869,202013238,268508200
2019,BIH,FJI,16604,202013238,5496264.766
2019,BIH,FRA,1348,202013238,2728870247
2019,BIH,FRO,2600,202013238,3268839.776
2019,BIH,FSM,13090,202013238,412479.413
2019,BIH,GAB,4894,202013238,16874405.84
2019,BIH,GBR,1621,202013238,2878673912
2019,BIH,GEO,2171,202013238,174704366
2019,BIH,GHA,4556,202013238,68337537.82
2019,BIH,GIN,4896,202013238,13442861.44
2019,BIH,GMB,4740,202013238,18136088
2019,BIH,GNB,4810,202013238,1439638.443
2019,BIH,GNQ,4728,202013238,113641341
2019,BIH,GRC,796,202013238,205144152.8
2019,BIH,GRD,8301,202013238,121348585
2019,BIH,GRL,4801,202013238,2994332.324
2019,BIH,GTM,10347,202013238,77020015
2019,BIH,GUM,11663,202013238,6364000
2019,BIH,GUY,8408,202013238,517376092
2019,BIH,HKG,8773,202013238,363052489
2019,BIH,HND,10143,202013238,25089976.95
2019,BIH,HRV,288,202013238,62246206.34
2019,BIH,HTI,8659,202013238,14785839.38
2019,BIH,HUN,409,202013238,163526491.4
2019,BIH,IDN,10364,202013238,1119099868
2019,BIH,IND,5429,202013238,2831552223
2019,BIH,IRL,2084,202013238,399122063.5
2019,BIH,IRN,2951,202013238,291362916.3
2019,BIH,IRQ,2536,202013238,233636097.8
2019,BIH,ISL,3376,202013238,24857740.45
2019,BIH,ISR,1940,202013238,397934597
2019,BIH,ITA,527,202013238,2011285743
2019,BIH,JAM,9046,202013238,15830768.55
2019,BIH,JOR,2026,202013238,44502895.92
2019,BIH,JPN,9394,202013238,5123318152
2019,BIH,KAZ,4630,202013238,181667190
2019,BIH,KEN,5327,202013238,100379713.7
2019,BIH,KGZ,4469,202013238,8871026.074
2019,BIH,KHM,8855,202013238,27089389.79
2019,BIH,KIR,14404,202013238,177935.349
2019,BIH,KNA,7992,202013238,1164877.852
2019,BIH,KOR,8485,202013238,1651422932
2019,BIH,KWT,3074,202013238,136196760
2019,BIH,LAO,8194,202013238,18740559.55
2019,BIH,LBN,1845,202013238,516059593
2019,BIH,LBR,5040,202013238,3319596.5
2019,BIH,LBY,1298,202013238,69252306.37
2019,BIH,LCA,8095,202013238,2118791.548
2019,BIH,LIE,781,202013238,6427248.943
2019,BIH,LKA,7209,202013238,83902574.44
2019,BIH,LSO,8155,202013238,2451257.579
2019,BIH,LTU,1305,202013238,54697379.02
2019,BIH,LUX,1131,202013238,70195715.5
2019,BIH,LVA,1512,202013238,34308783.83
2019,BIH,MAC,8731,202013238,55204758.07
2019,BIH,MAR,2515,202013238,119870439
2019,BIH,MCO,880,202013238,7383745.662
2019,BIH,MDA,893,202013238,11971345
2019,BIH,MDG,7560,202013238,14191911.51
2019,BIH,MDV,6949,202013238,5607762.625
2019,BIH,MEX,10558,202013238,1269404277
2019,BIH,MHL,13748,202013238,239462
2019,BIH,MKD,324,202013238,12606338.45
2019,BIH,MLI,4279,202013238,17280250.81
2019,BIH,MLT,942,202013238,15719500.92
2019,BIH,MMR,7765,202013238,68697759.36
2019,BIH,MNE,173,202013238,554220151
2019,BIH,MNG,6493,202013238,14206359.01
2019,BIH,MNP,11574,202013238,1182000
2019,BIH,MOZ,7863,202013238,15390031.04
2019,BIH,MRT,4295,202013238,788965584
2019,BIH,MUS,8134,202013238,14045808.84
2019,BIH,MWI,6591,202013238,11025370.77
2019,BIH,MYS,9234,202013238,365276379.5
2019,BIH,NAM,7354,202013238,12543203.41
2019,BIH,NCL,16237,202013238,9438130.987
2019,BIH,NER,3703,202013238,129164556
2019,BIH,NGA,4394,202013238,448120428.9
2019,BIH,NIC,10225,202013238,12596636.04
2019,BIH,NLD,1376,202013238,910194347.6
2019,BIH,NOR,1860,202013238,404941363.6
2019,BIH,NPL,6140,202013238,34186191
2019,BIH,NRU,14291,202013238,118724.074
2019,BIH,NZL,17881,202013238,213434571.4
2019,BIH,OMN,4292,202013238,880608586
2019,BIH,PAK,4863,202013238,320909489
2019,BIH,PAN,9949,202013238,66984427
2019,BIH,PER,11358,202013238,228323495
2019,BIH,PHL,9880,202013238,376823278.6
2019,BIH,PLW,11471,202013238,274200
2019,BIH,PNG,13797,202013238,24751344.56
2019,BIH,POL,953,202013238,597280564.7
2019,BIH,PRI,8175,202013238,104914600
2019,BIH,PRT,2361,202013238,239986922.6
2019,BIH,PRY,10876,202013238,37925338.33
2019,BIH,PSE,1966,202013238,17133500
2019,BIH,PYF,16876,202013238,600805548
2019,BIH,QAT,3628,202013238,175837551
2019,BIH,ROU,623,202013238,249881592.3
2019,BIH,RUS,1905,202013238,1693113904
2019,BIH,RWA,5205,202013238,103563275
2019,BIH,SAU,3337,202013238,803616264.8
2019,BIH,SDN,3412,202013238,323380797
2019,BIH,SEN,4684,202013238,23398811.42
2019,BIH,SGP,9550,202013238,375472731.3
2019,BIH,SLB,14699,202013238,157009329
2019,BIH,SLE,4972,202013238,4076578.543
2019,BIH,SLV,10322,202013238,26896660
2019,BIH,SMR,475,202013238,1616231.696
2019,BIH,SOM,5343,202013238,6476674.592
2019,BIH,SRB,200,202013238,51514222.38
2019,BIH,STP,4956,202013238,427425.04
2019,BIH,SUR,8240,202013238,3984483.762
2019,BIH,SVK,488,202013238,105284375.6
2019,BIH,SVN,390,202013238,54178877.61
2019,BIH,SWE,1723,202013238,533879529
2019,BIH,SWZ,7878,202013238,4466066.557
2019,BIH,SYC,6527,202013238,1684228.529
2019,BIH,TCA,8350,202013238,1197415
2019,BIH,TCD,3532,202013238,11314951.34
2019,BIH,TGO,4502,202013238,722039548
2019,BIH,THA,8342,202013238,544081056
2019,BIH,TJK,4205,202013238,8300784.857
2019,BIH,TKM,3401,202013238,45231428.57
2019,BIH,TLS,12045,202013238,2047931.7
2019,BIH,TON,17195,202013238,512350.059
2019,BIH,TTO,8386,202013238,23886216.4
2019,BIH,TUN,1045,202013238,41772900.76
2019,BIH,TUR,926,202013238,761004425.6
2019,BIH,TUV,15675,202013238,5422349
2019,BIH,TWN,9099,202013238,610872000
2019,BIH,TZA,5994,202013238,61136873.69
2019,BIH,UGA,5025,202013238,35353060.63
2019,BIH,UKR,1176,202013238,153882982
2019,BIH,URY,11517,202013238,61231149.88
2019,BIH,USA,7199,202013238,21372572437
2019,BIH,UZB,4120,202013238,59907674.03
2019,BIH,VCT,8176,202013238,910149.699
2019,BIH,VNM,9056,202013238,330391329.5
2019,BIH,VUT,15978,202013238,93652668
2019,BIH,WSM,16541,202013238,85200705
2019,BIH,YEM,3996,202013238,218876142
2019,BIH,ZAF,7819,202013238,387934574
2019,BIH,ZMB,6639,202013238,23308667.78
2019,BIH,ZWE,6951,202013238,19284289.74
2019,BLR,ABW,9383,644096479,3310055.866
2019,BLR,AFG,3878,644096479,18799450.74
2019,BLR,AGO,7082,644096479,69309104.81
2019,BLR,ALB,1512,644096479,15401830.75
2019,BLR,AND,2293,644096479,3155149.348
2019,BLR,ARE,3921,644096479,417215559.5
2019,BLR,ARG,12784,644096479,452818426
2019,BLR,ARM,1986,644096479,13619291.36
2019,BLR,ASM,15329,644096479,648000
2019,BLR,ATG,8450,644096479,1687533.333
2019,BLR,AUS,15131,644096479,1391952510
2019,BLR,AUT,1007,644096479,445011872.7
2019,BLR,AZE,2247,644096479,481742359
2019,BLR,BDI,6351,644096479,258126826
2019,BLR,BEL,1609,644096479,535376258
2019,BLR,BEN,5732,644096479,14391686.63
2019,BLR,BFA,5272,644096479,16178162.03
2019,BLR,BGD,6142,644096479,351238438.5
2019,BLR,BGR,1284,644096479,689154164
2019,BLR,BHR,3612,644096479,38653318.09
2019,BLR,BHS,8709,644096479,13192800
2019,BLR,BIH,1304,644096479,202013238
2019,BLR,BLZ,10086,644096479,194525036
2019,BLR,BMU,7324,644096479,7423465
2019,BLR,BOL,11846,644096479,40895322.85
2019,BLR,BRA,11116,644096479,1873288159
2019,BLR,BRB,8658,644096479,5304164.323
2019,BLR,BRN,9395,644096479,13469422.96
2019,BLR,BTN,5776,644096479,2535657.069
2019,BLR,BWA,8704,644096479,16695925.03
2019,BLR,CAF,5553,644096479,2221301.401
2019,BLR,CAN,7170,644096479,1742015045
2019,BLR,CHE,1526,644096479,731767398
2019,BLR,CHL,13444,644096479,278584733
2019,BLR,CHN,7509,644096479,14279937501
2019,BLR,CIV,6094,644096479,58539424.93
2019,BLR,CMR,5737,644096479,39670977.33
2019,BLR,COD,6554,644096479,51775830.73
2019,BLR,COG,6548,644096479,12750338.74
2019,BLR,COL,10355,644096479,323109543.3
2019,BLR,COM,7420,644096479,1195019.559
2019,BLR,CPV,6176,644096479,1981845.741
2019,BLR,CRI,10494,644096479,64417670.08
2019,BLR,CUB,9177,644096479,103428000
2019,BLR,CUW,9351,644096479,2995185.487
2019,BLR,CYM,9471,644096479,5943589.096
2019,BLR,CYP,2131,644096479,25758357.78
2019,BLR,CZE,996,644096479,252498032
2019,BLR,DEU,956,644096479,3888326789
2019,BLR,DJI,4892,644096479,3088853.639
2019,BLR,DMA,8580,644096479,611537.037
2019,BLR,DNK,983,644096479,347561349
2019,BLR,DOM,8843,644096479,88941299.73
2019,BLR,DZA,2681,644096479,171767403.7
2019,BLR,ECU,11340,644096479,108108009
2019,BLR,EGY,2667,644096479,303080865.6
2019,BLR,ESP,2771,644096479,1393046093
2019,BLR,EST,640,644096479,31045591.75
2019,BLR,ETH,5076,644096479,95912590.63
2019,BLR,FIN,716,644096479,268508200
2019,BLR,FJI,15320,644096479,5496264.766
2019,BLR,FRA,1832,644096479,2728870247
2019,BLR,FRO,2191,644096479,3268839.776
2019,BLR,FSM,11848,644096479,412479.413
2019,BLR,GAB,6161,644096479,16874405.84
2019,BLR,GBR,1878,644096479,2878673912
2019,BLR,GEO,1865,644096479,174704366
2019,BLR,GHA,5857,644096479,68337537.82
2019,BLR,GIN,6127,644096479,13442861.44
2019,BLR,GMB,5917,644096479,18136088
2019,BLR,GNB,6009,644096479,1439638.443
2019,BLR,GNQ,5995,644096479,113641341
2019,BLR,GRC,1796,644096479,205144152.8
2019,BLR,GRD,8890,644096479,121348585
2019,BLR,GRL,4373,644096479,2994332.324
2019,BLR,GTM,10433,644096479,77020015
2019,BLR,GUM,10489,644096479,6364000
2019,BLR,GUY,9120,644096479,517376092
2019,BLR,HKG,7820,644096479,363052489
2019,BLR,HND,10293,644096479,25089976.95
2019,BLR,HRV,1223,644096479,62246206.34
2019,BLR,HTI,8991,644096479,14785839.38
2019,BLR,HUN,931,644096479,163526491.4
2019,BLR,IDN,9864,644096479,1119099868
2019,BLR,IND,4871,644096479,2831552223
2019,BLR,IRL,2217,644096479,399122063.5
2019,BLR,IRN,2741,644096479,291362916.3
2019,BLR,IRQ,2643,644096479,233636097.8
2019,BLR,ISL,2968,644096479,24857740.45
2019,BLR,ISR,2491,644096479,397934597
2019,BLR,ITA,1740,644096479,2011285743
2019,BLR,JAM,9314,644096479,15830768.55
2019,BLR,JOR,2528,644096479,44502895.92
2019,BLR,JPN,8146,644096479,5123318152
2019,BLR,KAZ,3743,644096479,181667190
2019,BLR,KEN,6176,644096479,100379713.7
2019,BLR,KGZ,3615,644096479,8871026.074
2019,BLR,KHM,8148,644096479,27089389.79
2019,BLR,KIR,13106,644096479,177935.349
2019,BLR,KNA,8491,644096479,1164877.852
2019,BLR,KOR,7291,644096479,1651422932
2019,BLR,KWT,3186,644096479,136196760
2019,BLR,LAO,7435,644096479,18740559.55
2019,BLR,LBN,2308,644096479,516059593
2019,BLR,LBR,6305,644096479,3319596.5
2019,BLR,LBY,2599,644096479,69252306.37
2019,BLR,LCA,8668,644096479,2118791.548
2019,BLR,LIE,1478,644096479,6427248.943
2019,BLR,LKA,6991,644096479,83902574.44
2019,BLR,LSO,9219,644096479,2451257.579
2019,BLR,LTU,173,644096479,54697379.02
2019,BLR,LUX,1548,644096479,70195715.5
2019,BLR,LVA,404,644096479,34308783.83
2019,BLR,MAC,7785,644096479,55204758.07
2019,BLR,MAR,3561,644096479,119870439
2019,BLR,MCO,1851,644096479,7383745.662
2019,BLR,MDA,772,644096479,11971345
2019,BLR,MDG,8291,644096479,14191911.51
2019,BLR,MDV,6901,644096479,5607762.625
2019,BLR,MEX,10428,644096479,1269404277
2019,BLR,MHL,12449,644096479,239462
2019,BLR,MKD,1399,644096479,12606338.45
2019,BLR,MLI,5539,644096479,17280250.81
2019,BLR,MLT,2242,644096479,15719500.92
2019,BLR,MMR,7114,644096479,68697759.36
2019,BLR,MNE,1414,644096479,554220151
2019,BLR,MNG,5322,644096479,14206359.01
2019,BLR,MNP,10382,644096479,1182000
2019,BLR,MOZ,8860,644096479,15390031.04
2019,BLR,MRT,5442,644096479,788965584
2019,BLR,MUS,8692,644096479,14045808.84
2019,BLR,MWI,7543,644096479,11025370.77
2019,BLR,MYS,8689,644096479,365276379.5
2019,BLR,NAM,8530,644096479,12543203.41
2019,BLR,NCL,15098,644096479,9438130.987
2019,BLR,NER,5006,644096479,129164556
2019,BLR,NGA,5695,644096479,448120428.9
2019,BLR,NIC,10419,644096479,12596636.04
2019,BLR,NLD,1521,644096479,910194347.6
2019,BLR,NOR,1219,644096479,404941363.6
2019,BLR,NPL,5474,644096479,34186191
2019,BLR,NRU,13020,644096479,118724.074
2019,BLR,NZL,16869,644096479,213434571.4
2019,BLR,OMN,4243,644096479,880608586
2019,BLR,PAK,4582,644096479,320909489
2019,BLR,PAN,10301,644096479,66984427
2019,BLR,PER,12037,644096479,228323495
2019,BLR,PHL,8930,644096479,376823278.6
2019,BLR,PLW,10435,644096479,274200
2019,BLR,PNG,12768,644096479,24751344.56
2019,BLR,POL,477,644096479,597280564.7
2019,BLR,PRI,8605,644096479,104914600
2019,BLR,PRT,3240,644096479,239986922.6
2019,BLR,PRY,11939,644096479,37925338.33
2019,BLR,PSE,2548,644096479,17133500
2019,BLR,PYF,15961,644096479,600805548
2019,BLR,QAT,3741,644096479,175837551
2019,BLR,ROU,1058,644096479,249881592.3
2019,BLR,RUS,678,644096479,1693113904
2019,BLR,RWA,6194,644096479,103563275
2019,BLR,SAU,3613,644096479,803616264.8
2019,BLR,SDN,4277,644096479,323380797
2019,BLR,SEN,5843,644096479,23398811.42
2019,BLR,SGP,8995,644096479,375472731.3
2019,BLR,SLB,13525,644096479,157009329
2019,BLR,SLE,6211,644096479,4076578.543
2019,BLR,SLV,10444,644096479,26896660
2019,BLR,SMR,1561,644096479,1616231.696
2019,BLR,SOM,5975,644096479,6476674.592
2019,BLR,SRB,1133,644096479,51514222.38
2019,BLR,STP,6240,644096479,427425.04
2019,BLR,SUR,9007,644096479,3984483.762
2019,BLR,SVK,972,644096479,105284375.6
2019,BLR,SVN,1277,644096479,54178877.61
2019,BLR,SWE,839,644096479,533879529
2019,BLR,SWZ,8893,644096479,4466066.557
2019,BLR,SYC,6986,644096479,1684228.529
2019,BLR,TCA,8656,644096479,1197415
2019,BLR,TCD,4766,644096479,11314951.34
2019,BLR,TGO,5806,644096479,722039548
2019,BLR,THA,7670,644096479,544081056
2019,BLR,TJK,3541,644096479,8300784.857
2019,BLR,TKM,2938,644096479,45231428.57
2019,BLR,TLS,11296,644096479,2047931.7
2019,BLR,TON,15892,644096479,512350.059
2019,BLR,TTO,8998,644096479,23886216.4
2019,BLR,TUN,2324,644096479,41772900.76
2019,BLR,TUR,1436,644096479,761004425.6
2019,BLR,TUV,14372,644096479,5422349
2019,BLR,TWN,8045,644096479,610872000
2019,BLR,TZA,6818,644096479,61136873.69
2019,BLR,UGA,5958,644096479,35353060.63
2019,BLR,UKR,434,644096479,153882982
2019,BLR,URY,12671,644096479,61231149.88
2019,BLR,USA,7142,644096479,21372572437
2019,BLR,UZB,3372,644096479,59907674.03
2019,BLR,VCT,8758,644096479,910149.699
2019,BLR,VNM,8335,644096479,330391329.5
2019,BLR,VUT,14776,644096479,93652668
2019,BLR,WSM,15249,644096479,85200705
2019,BLR,YEM,4516,644096479,218876142
2019,BLR,ZAF,8874,644096479,387934574
2019,BLR,ZMB,7680,644096479,23308667.78
2019,BLR,ZWE,7954,644096479,19284289.74
2019,BLZ,ABW,2082,194525036,3310055.866
2019,BLZ,AFG,13820,194525036,18799450.74
2019,BLZ,AGO,11572,194525036,69309104.81
2019,BLZ,ALB,10232,194525036,15401830.75
2019,BLZ,AND,8758,194525036,3155149.348
2019,BLZ,ARE,13910,194525036,417215559.5
2019,BLZ,ARG,6578,194525036,452818426
2019,BLZ,ARM,12026,194525036,13619291.36
2019,BLZ,ASM,9649,194525036,648000
2019,BLZ,ATG,2862,194525036,1687533.333
2019,BLZ,AUS,13814,194525036,1391952510
2019,BLZ,AUT,9672,194525036,445011872.7
2019,BLZ,AZE,12332,194525036,481742359
2019,BLZ,BDI,13116,194525036,258126826
2019,BLZ,BEL,8754,194525036,535376258
2019,BLZ,BEN,9925,194525036,14391686.63
2019,BLZ,BFA,9326,194525036,16178162.03
2019,BLZ,BGD,15472,194525036,351238438.5
2019,BLZ,BGR,10424,194525036,689154164
2019,BLZ,BHR,13502,194525036,38653318.09
2019,BLZ,BHS,1467,194525036,13192800
2019,BLZ,BIH,10005,194525036,202013238
2019,BLZ,BLR,10086,194525036,644096479
2019,BLZ,BMU,2931,194525036,7423465
2019,BLZ,BOL,4365,194525036,40895322.85
2019,BLZ,BRA,6430,194525036,1873288159
2019,BLZ,BRB,3163,194525036,5304164.323
2019,BLZ,BRN,16440,194525036,13469422.96
2019,BLZ,BTN,15054,194525036,2535657.069
2019,BLZ,BWA,13248,194525036,16695925.03
2019,BLZ,CAF,11703,194525036,2221301.401
2019,BLZ,CAN,3062,194525036,1742015045
2019,BLZ,CHE,9149,194525036,731767398
2019,BLZ,CHL,5933,194525036,278584733
2019,BLZ,CHN,13750,194525036,14279937501
2019,BLZ,CIV,9285,194525036,58539424.93
2019,BLZ,CMR,10980,194525036,39670977.33
2019,BLZ,COD,11655,194525036,51775830.73
2019,BLZ,COG,11649,194525036,12750338.74
2019,BLZ,COL,2126,194525036,323109543.3
2019,BLZ,COM,14838,194525036,1195019.559
2019,BLZ,CPV,6953,194525036,1981845.741
2019,BLZ,CRI,956,194525036,64417670.08
2019,BLZ,CUB,931,194525036,103428000
2019,BLZ,CUW,2209,194525036,2995185.487
2019,BLZ,CYM,813,194525036,5943589.096
2019,BLZ,CYP,11599,194525036,25758357.78
2019,BLZ,CZE,9461,194525036,252498032
2019,BLZ,DEU,9300,194525036,3888326789
2019,BLZ,DJI,13852,194525036,3088853.639
2019,BLZ,DMA,2932,194525036,611537.037
2019,BLZ,DNK,9130,194525036,347561349
2019,BLZ,DOM,2003,194525036,88941299.73
2019,BLZ,DZA,9040,194525036,171767403.7
2019,BLZ,ECU,2358,194525036,108108009
2019,BLZ,EGY,11733,194525036,303080865.6
2019,BLZ,ESP,8378,194525036,1393046093
2019,BLZ,EST,9628,194525036,31045591.75
2019,BLZ,ETH,13566,194525036,95912590.63
2019,BLZ,FIN,9598,194525036,268508200
2019,BLZ,FJI,10884,194525036,5496264.766
2019,BLZ,FRA,8664,194525036,2728870247
2019,BLZ,FRO,7910,194525036,3268839.776
2019,BLZ,FSM,12204,194525036,412479.413
2019,BLZ,GAB,10878,194525036,16874405.84
2019,BLZ,GBR,8433,194525036,2878673912
2019,BLZ,GEO,11930,194525036,174704366
2019,BLZ,GHA,9497,194525036,68337537.82
2019,BLZ,GIN,8135,194525036,13442861.44
2019,BLZ,GMB,7708,194525036,18136088
2019,BLZ,GNB,7864,194525036,1439638.443
2019,BLZ,GNQ,10862,194525036,113641341
2019,BLZ,GRC,10700,194525036,205144152.8
2019,BLZ,GRD,2964,194525036,121348585
2019,BLZ,GRL,5914,194525036,2994332.324
2019,BLZ,GTM,348,194525036,77020015
2019,BLZ,GUM,13236,194525036,6364000
2019,BLZ,GUY,3521,194525036,517376092
2019,BLZ,HKG,14974,194525036,363052489
2019,BLZ,HND,388,194525036,25089976.95
2019,BLZ,HRV,9746,194525036,62246206.34
2019,BLZ,HTI,1746,194525036,14785839.38
2019,BLZ,HUN,9886,194525036,163526491.4
2019,BLZ,IDN,17933,194525036,1119099868
2019,BLZ,IND,14707,194525036,2831552223
2019,BLZ,IRL,7994,194525036,399122063.5
2019,BLZ,IRN,12806,194525036,291362916.3
2019,BLZ,IRQ,12528,194525036,233636097.8
2019,BLZ,ISL,7176,194525036,24857740.45
2019,BLZ,ISR,11897,194525036,397934597
2019,BLZ,ITA,9643,194525036,2011285743
2019,BLZ,JAM,1273,194525036,15830768.55
2019,BLZ,JOR,11996,194525036,44502895.92
2019,BLZ,JPN,12245,194525036,5123318152
2019,BLZ,KAZ,13149,194525036,181667190
2019,BLZ,KEN,13826,194525036,100379713.7
2019,BLZ,KGZ,13134,194525036,8871026.074
2019,BLZ,KHM,16486,194525036,27089389.79
2019,BLZ,KIR,10850,194525036,177935.349
2019,BLZ,KNA,2767,194525036,1164877.852
2019,BLZ,KOR,12883,194525036,1651422932
2019,BLZ,KWT,13076,194525036,136196760
2019,BLZ,LAO,15917,194525036,18740559.55
2019,BLZ,LBN,11838,194525036,516059593
2019,BLZ,LBR,8536,194525036,3319596.5
2019,BLZ,LBY,10056,194525036,69252306.37
2019,BLZ,LCA,2997,194525036,2118791.548
2019,BLZ,LIE,9230,194525036,6427248.943
2019,BLZ,LKA,17056,194525036,83902574.44
2019,BLZ,LSO,13448,194525036,2451257.579
2019,BLZ,LTU,9913,194525036,54697379.02
2019,BLZ,LUX,8911,194525036,70195715.5
2019,BLZ,LVA,9727,194525036,34308783.83
2019,BLZ,MAC,15016,194525036,55204758.07
2019,BLZ,MAR,8168,194525036,119870439
2019,BLZ,MCO,9186,194525036,7383745.662
2019,BLZ,MDA,10566,194525036,11971345
2019,BLZ,MDG,15416,194525036,14191911.51
2019,BLZ,MDV,16949,194525036,5607762.625
2019,BLZ,MEX,1123,194525036,1269404277
2019,BLZ,MHL,10823,194525036,239462
2019,BLZ,MKD,10320,194525036,12606338.45
2019,BLZ,MLI,8642,194525036,17280250.81
2019,BLZ,MLT,10047,194525036,15719500.92
2019,BLZ,MMR,16199,194525036,68697759.36
2019,BLZ,MNE,10138,194525036,554220151
2019,BLZ,MNG,12622,194525036,14206359.01
2019,BLZ,MNP,13048,194525036,1182000
2019,BLZ,MOZ,13917,194525036,15390031.04
2019,BLZ,MRT,7667,194525036,788965584
2019,BLZ,MUS,16467,194525036,14045808.84
2019,BLZ,MWI,13885,194525036,11025370.77
2019,BLZ,MYS,17480,194525036,365276379.5
2019,BLZ,NAM,12322,194525036,12543203.41
2019,BLZ,NCL,12208,194525036,9438130.987
2019,BLZ,NER,9669,194525036,129164556
2019,BLZ,NGA,10035,194525036,448120428.9
2019,BLZ,NIC,628,194525036,12596636.04
2019,BLZ,NLD,8751,194525036,910194347.6
2019,BLZ,NOR,8881,194525036,404941363.6
2019,BLZ,NPL,14990,194525036,34186191
2019,BLZ,NRU,11557,194525036,118724.074
2019,BLZ,NZL,11707,194525036,213434571.4
2019,BLZ,OMN,14269,194525036,880608586
2019,BLZ,PAK,14662,194525036,320909489
2019,BLZ,PAN,1355,194525036,66984427
2019,BLZ,PER,3488,194525036,228323495
2019,BLZ,PHL,15214,194525036,376823278.6
2019,BLZ,PLW,14526,194525036,274200
2019,BLZ,PNG,13932,194525036,24751344.56
2019,BLZ,POL,9789,194525036,597280564.7
2019,BLZ,PRI,2404,194525036,104914600
2019,BLZ,PRT,7946,194525036,239986922.6
2019,BLZ,PRY,5792,194525036,37925338.33
2019,BLZ,PSE,11907,194525036,17133500
2019,BLZ,PYF,7693,194525036,600805548
2019,BLZ,QAT,13634,194525036,175837551
2019,BLZ,ROU,10529,194525036,249881592.3
2019,BLZ,RUS,10493,194525036,1693113904
2019,BLZ,RWA,13140,194525036,103563275
2019,BLZ,SAU,13322,194525036,803616264.8
2019,BLZ,SDN,12635,194525036,323380797
2019,BLZ,SEN,7596,194525036,23398811.42
2019,BLZ,SGP,17540,194525036,375472731.3
2019,BLZ,SLB,12574,194525036,157009329
2019,BLZ,SLE,8212,194525036,4076578.543
2019,BLZ,SLV,397,194525036,26896660
2019,BLZ,SMR,9563,194525036,1616231.696
2019,BLZ,SOM,14562,194525036,6476674.592
2019,BLZ,SRB,10112,194525036,51514222.38
2019,BLZ,STP,10590,194525036,427425.04
2019,BLZ,SUR,3867,194525036,3984483.762
2019,BLZ,SVK,9724,194525036,105284375.6
2019,BLZ,SVN,9630,194525036,54178877.61
2019,BLZ,SWE,9291,194525036,533879529
2019,BLZ,SWZ,13787,194525036,4466066.557
2019,BLZ,SYC,15889,194525036,1684228.529
2019,BLZ,TCA,1908,194525036,1197415
2019,BLZ,TCD,11050,194525036,11314951.34
2019,BLZ,TGO,9815,194525036,722039548
2019,BLZ,THA,16432,194525036,544081056
2019,BLZ,TJK,13403,194525036,8300784.857
2019,BLZ,TKM,13001,194525036,45231428.57
2019,BLZ,TLS,16192,194525036,2047931.7
2019,BLZ,TON,10338,194525036,512350.059
2019,BLZ,TTO,3030,194525036,23886216.4
2019,BLZ,TUN,9646,194525036,41772900.76
2019,BLZ,TUR,10922,194525036,761004425.6
2019,BLZ,TUV,10509,194525036,5422349
2019,BLZ,TWN,14304,194525036,610872000
2019,BLZ,TZA,14278,194525036,61136873.69
2019,BLZ,UGA,13322,194525036,35353060.63
2019,BLZ,UKR,10462,194525036,153882982
2019,BLZ,URY,6717,194525036,61231149.88
2019,BLZ,USA,2963,194525036,21372572437
2019,BLZ,UZB,13142,194525036,59907674.03
